FlowID,SrcIP,DstIP,SrcPort,DstPort,Protocol,FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwd,TotLenBwd,FwdPktLenMean,FwdPktLenStd,FwdPktLenMin,FwdPktLenMax,BwdPktLenMean,BwdPktLenStd,BwdPktLenMin,BwdPktLenMax,FlowIATMean,FlowIATStd,FlowIATMin,FlowIATMax,FwdIATMean,FwdIATStd,FwdIATMin,FwdIATMax,BwdIATMean,BwdIATStd,BwdIATMin,BwdIATMax,TotalFwdIAT,TotalBwdIAT,TotalBytes,TotalPackets,BytesPerSec,PktsPerSec,FwdBwdPktRatio,FwdBwdByteRatio,FwdPktLenPct25,FwdPktLenPct50,FwdPktLenPct75,FwdPktLenPct90,BwdPktLenPct25,BwdPktLenPct50,BwdPktLenPct75,BwdPktLenPct90,FlowIAT25,FlowIAT50,FlowIAT75,FlowIAT90,FwdIAT25,FwdIAT50,FwdIAT75,FwdIAT90,BwdIAT25,BwdIAT50,BwdIAT75,BwdIAT90,Fwd_SYN,Fwd_FIN,Fwd_RST,Fwd_PSH,Fwd_ACK,Fwd_URG,Bwd_SYN,Bwd_FIN,Bwd_RST,Bwd_PSH,Bwd_ACK,Bwd_URG,MinActive,MeanActive,MaxActive,StdActive,MinIdle,MeanIdle,MaxIdle,StdIdle,SrcPortCat,DstPortCat,URLs
11,2401:4900:4c69:69c9:8c13:88b9:981d:8cdc,2404:6800:4007:80f::2002,64987,443,UDP,1.6816179752349854,15,19,5615,7316,374.3333333333333,474.653230146903,93,1292,385.05263157894734,448.46351417446033,87,1296,0.05095812046166622,0.13435923069072636,0.0,0.603471040725708,0.1201155696596418,0.18877521252564883,7.200241088867188e-05,0.6039509773254395,0.08905528651343451,0.17314002718263255,0.0,0.6037302017211914,1.6816179752349854,1.6029951572418213,12931,34,7689.61808831346,20.218623076533728,0.7894736842105263,0.7674958993985784,95.0,99.0,367.5,1292.0,88.0,106.0,410.0,1296.0,0.00025916099548339844,0.0008718967437744141,0.032356977462768555,0.10061559677124025,0.0011758208274841309,0.03364896774291992,0.12140756845474243,0.4139434337615971,0.0002435445785522461,0.015946507453918457,0.08939719200134277,0.23772203922271756,0,0,0,0,0,0,0,0,0,0,0,0,1.6816179752349854,1.6816179752349854,1.6816179752349854,0.0,0,0,0,0,Other,Web,
12,192.168.196.220,192.168.196.89,50714,53,TCP,0.15378785133361816,7,6,426,397,60.857142857142854,11.801072244607647,54,88,66.16666666666667,21.820606978012524,54,114,0.012815654277801514,0.027702860019607464,0.0,0.09745597839355469,0.025631308555603027,0.052353029391861435,3.790855407714844e-05,0.14262008666992188,0.029605388641357422,0.03734989009392778,0.0,0.09745597839355469,0.15378785133361816,0.1480269432067871,823,13,5351.528048952534,84.532034795119,1.1666666666666667,1.0730478589420656,54.0,54.0,61.0,74.80000000000001,54.0,54.5,63.25,90.0,0.0001150965690612793,0.0012894868850708008,0.005157828330993652,0.036722707748413096,0.0008262395858764648,0.0025109052658081055,0.005010247230529785,0.07420754432678223,0.0023860931396484375,0.005475044250488281,0.0427098274230957,0.0755575180053711,1,1,0,2,6,0,1,1,0,2,6,0,0.15378785133361816,0.15378785133361816,0.15378785133361816,0.0,0,0,0,0,Other,System,
13,192.168.196.220,192.168.196.89,62085,53,TCP,0.15352797508239746,7,6,426,400,60.857142857142854,11.801072244607647,54,88,66.66666666666667,22.917727248185457,54,117,0.012793997923533121,0.027262606737655463,0.0,0.0948798656463623,0.025587995847066242,0.05224826475660974,2.002716064453125e-05,0.142348051071167,0.029605388641357422,0.03650584452960223,0.0,0.0948798656463623,0.15352797508239746,0.1480269432067871,826,13,5380.126973971299,84.67512186637637,1.1666666666666667,1.065,54.0,54.0,61.0,74.80000000000001,54.0,54.5,63.25,91.5,0.00013315677642822266,0.001302480697631836,0.0050048828125,0.03889713287353517,0.0009382367134094238,0.0025529861450195312,0.004878699779510498,0.07398200035095215,0.002892017364501953,0.005475044250488281,0.04478001594543457,0.07483992576599122,1,1,0,2,6,0,1,1,0,2,6,0,0.15352797508239746,0.15352797508239746,0.15352797508239746,0.0,0,0,0,0,Other,System,
14,192.168.196.220,192.168.196.89,65339,53,TCP,0.17380499839782715,7,6,426,388,60.857142857142854,11.801072244607647,54,88,64.66666666666667,18.544241394268166,54,105,0.014483749866485596,0.02987909640926179,0.0,0.10309791564941406,0.02896749973297119,0.05771991787957039,2.002716064453125e-05,0.15788507461547852,0.033686590194702146,0.04070423894037686,0.0,0.10309791564941406,0.17380499839782715,0.16843295097351074,814,13,4683.409611366944,74.79646799480378,1.1666666666666667,1.097938144329897,54.0,54.0,61.0,74.80000000000001,54.0,54.5,63.25,85.5,0.0001424551010131836,0.0012634992599487305,0.005874812602996826,0.04563755989074709,0.0008252263069152832,0.003854513168334961,0.007245182991027832,0.0828549861907959,0.002476930618286133,0.005475044250488281,0.057383060455322266,0.08481197357177735,1,1,0,2,6,0,1,1,0,2,6,0,0.17380499839782715,0.17380499839782715,0.17380499839782715,0.0,0,0,0,0,Other,System,
15,2401:4900:4c69:69c9:8c13:88b9:981d:8cdc,2404:6800:4007:80f::2002,53662,443,UDP,1.6812880039215088,17,21,6765,7928,397.94117647058823,496.1225501578078,93,1292,377.5238095238095,434.12995849362665,89,1296,0.04544021632220294,0.10345590847160398,0.0,0.4983980655670166,0.07301630079746246,0.103772286050878,5.507469177246094e-05,0.3221859931945801,0.07988170385360718,0.19337235116025625,0.0,0.7803149223327637,1.1682608127593994,1.5976340770721436,14693,38,8739.133310729281,22.601719581277663,0.8095238095238095,0.8533047426841575,97.0,140.0,170.0,1292.0,93.0,106.0,380.0,1296.0,0.0001609325408935547,0.0006930828094482422,0.03167605400085449,0.11494593620300288,0.0001691579818725586,0.006918907165527344,0.1380903124809265,0.23058104515075684,0.0001627206802368164,0.009152531623840332,0.03944951295852661,0.14068944454193172,0,0,0,0,0,0,0,0,0,0,0,0,1.6812880039215088,1.6812880039215088,1.6812880039215088,0.0,0,0,0,0,Other,Web,
16,2401:4900:4c69:69c9:8c13:88b9:981d:8cdc,2404:6800:4007:80f::2003,56212,443,UDP,1.6188931465148926,14,15,9843,9412,703.0714285714286,584.2870459293243,93,1292,627.4666666666667,529.3583369409505,88,1296,0.05781761237553188,0.14510392344726009,4.982948303222656e-05,0.5788118839263916,0.12453024203960712,0.20124411048642954,4.982948303222656e-05,0.5826480388641357,0.10591299193246025,0.2338362137755214,9.512901306152344e-05,0.761023998260498,1.6188931465148926,1.4827818870544434,19255,29,11893.92891152305,17.913473821561592,0.9333333333333333,1.0457926051848703,105.5,720.0,1292.0,1292.0,128.0,363.0,1296.0,1296.0,0.00016874074935913086,0.0005950927734375,0.027135014533996582,0.13441038131713867,0.00021004676818847656,0.02629399299621582,0.09834480285644531,0.49264354705810565,0.00017839670181274414,0.0006325244903564453,0.0476914644241333,0.4234185695648199,0,0,0,0,0,0,0,0,0,0,0,0,1.6188931465148926,1.6188931465148926,1.6188931465148926,0.0,0,0,0,0,Other,Web,
17,192.168.196.220,192.168.196.89,51471,53,TCP,0.7674789428710938,7,6,430,454,61.42857142857143,13.124210374692401,54,92,75.66666666666667,42.851163604063565,54,171,0.06395657857259114,0.1954832220964598,6.413459777832031e-05,0.7111489772796631,0.12791315714518228,0.281719825093793,6.413459777832031e-05,0.757849931716919,0.15301179885864258,0.27960673605131314,0.00034689903259277344,0.7111489772796631,0.7674789428710938,0.7650589942932129,884,13,1151.8231323624434,16.938575475918284,1.1666666666666667,0.947136563876652,54.0,54.0,61.0,76.4,54.0,54.5,63.25,118.5,0.00017917156219482422,0.0013434886932373047,0.0031440258026123047,0.03939425945281984,0.0007641911506652832,0.0027074813842773438,0.0037019848823547363,0.38090646266937256,0.003180980682373047,0.0033919811248779297,0.046990156173706055,0.4454854488372803,1,1,0,2,6,0,1,1,0,2,6,0,0.7674789428710938,0.7674789428710938,0.7674789428710938,0.0,0,0,0,0,Other,System,
18,192.168.196.220,192.168.196.89,62602,53,TCP,0.7807540893554688,7,6,430,432,61.42857142857143,13.124210374692401,54,92,72.0,34.70350606687072,54,149,0.06506284077962239,0.19741927496999334,3.0040740966796875e-05,0.7181839942932129,0.13012568155924478,0.28763003347015503,3.0040740966796875e-05,0.7732810974121094,0.1555314064025879,0.2820427893015986,0.00016999244689941406,0.7181839942932129,0.7807540893554688,0.7776570320129395,862,13,1104.060819856354,16.650569208970538,1.1666666666666667,0.9953703703703703,54.0,54.0,61.0,76.4,54.0,54.5,63.25,107.5,9.316205978393555e-05,0.0010840892791748047,0.0030959248542785645,0.04686710834503176,0.000568687915802002,0.0021059513092041016,0.00290757417678833,0.3882061243057251,0.0021681785583496094,0.003412008285522461,0.05372285842895508,0.4523995399475098,1,1,0,2,6,0,1,1,0,2,6,0,0.7807540893554688,0.7807540893554688,0.7807540893554688,0.0,0,0,0,0,Other,System,
19,192.168.196.220,192.168.196.89,58358,53,TCP,0.780318021774292,7,6,430,420,61.42857142857143,13.124210374692401,54,92,70.0,30.2709982216202,54,137,0.06502650181452434,0.19633133906855305,5.0067901611328125e-05,0.7143568992614746,0.13005300362904867,0.2872356559456707,5.0067901611328125e-05,0.7723250389099121,0.15530080795288087,0.28031064163919944,0.0003211498260498047,0.7143568992614746,0.780318021774292,0.7765040397644043,850,13,1089.299460324221,16.659874099076323,1.1666666666666667,1.0238095238095237,54.0,54.0,61.0,76.4,54.0,54.5,63.25,101.5,9.191036224365234e-05,0.0010069608688354492,0.003397226333618164,0.04930641651153566,0.0005795955657958984,0.0020134449005126953,0.0033641457557678223,0.38806962966918945,0.002310037612915039,0.003493070602416992,0.05602288246154785,0.451023292541504,1,1,0,2,6,0,1,1,0,2,6,0,0.780318021774292,0.780318021774292,0.780318021774292,0.0,0,0,0,0,Other,System,
20,2401:4900:4c69:69c9:8c13:88b9:981d:8cdc,2404:6800:4007:81f::200e,55568,443,UDP,0.3781771659851074,14,16,7726,11738,551.8571428571429,556.9281637624701,93,1292,733.625,541.2457707686962,89,1296,0.013040591930520946,0.024002533210421895,0.0,0.09262514114379883,0.023305159348707933,0.03844732432737882,4.315376281738281e-05,0.126600980758667,0.02094300587972005,0.02979921188304928,0.0,0.09262514114379883,0.3029670715332031,0.3141450881958008,19464,30,51467.94082423922,79.32789892761902,0.875,0.6582041233600273,98.0,140.5,1292.0,1292.0,104.5,957.0,1296.0,1296.0,0.0002620220184326172,0.0007140636444091797,0.019796133041381836,0.041238737106323226,0.000247955322265625,0.0012431144714355469,0.023808956146240234,0.07845249176025394,0.0006165504455566406,0.001458883285522461,0.0220869779586792,0.070750093460083,0,0,0,0,0,0,0,0,0,0,0,0,0.3781771659851074,0.3781771659851074,0.3781771659851074,0.0,0,0,0,0,Other,Web,
