FlowID,SrcIP,DstIP,SrcPort,DstPort,Protocol,FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwd,TotLenBwd,FwdPktLenMean,FwdPktLenStd,FwdPktLenMin,FwdPktLenMax,BwdPktLenMean,BwdPktLenStd,BwdPktLenMin,BwdPktLenMax,FlowIATMean,FlowIATStd,FlowIATMin,FlowIATMax,FwdIATMean,FwdIATStd,FwdIATMin,FwdIATMax,BwdIATMean,BwdIATStd,BwdIATMin,BwdIATMax,TotalFwdIAT,TotalBwdIAT,TotalBytes,TotalPackets,BytesPerSec,PktsPerSec,FwdBwdPktRatio,FwdBwdByteRatio,FwdPktLenPct25,FwdPktLenPct50,FwdPktLenPct75,FwdPktLenPct90,BwdPktLenPct25,BwdPktLenPct50,BwdPktLenPct75,BwdPktLenPct90,FlowIAT25,FlowIAT50,FlowIAT75,FlowIAT90,FwdIAT25,FwdIAT50,FwdIAT75,FwdIAT90,BwdIAT25,BwdIAT50,BwdIAT75,BwdIAT90,Fwd_SYN,Fwd_FIN,Fwd_RST,Fwd_PSH,Fwd_ACK,Fwd_URG,Bwd_SYN,Bwd_FIN,Bwd_RST,Bwd_PSH,Bwd_ACK,Bwd_URG,MinActive,MeanActive,MaxActive,StdActive,MinIdle,MeanIdle,MaxIdle,StdIdle,SrcPortCat,DstPortCat,URLs
216,10.245.159.193,10.245.159.142,57927,53,UDP,7.077434062957764,4,0,288,0,72.0,0.0,72,72,0.0,0.0,0,0,2.359144687652588,1.2326223442029347,1.0570571422576904,4.013912916183472,2.359144687652588,1.2326223442029347,1.0570571422576904,4.013912916183472,0,0,0,0,7.077434062957764,0.0,288,4,40.692713974878146,0.5651765829844186,0.0,0.0,72.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,1.531760573387146,2.0064640045166016,3.0101884603500366,3.612423133850098,1.531760573387146,2.0064640045166016,3.0101884603500366,3.612423133850098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0570571422576904,2.359144687652588,4.013912916183472,1.2326223442029347,Other,System,
217,10.245.159.193,10.245.159.142,50872,53,UDP,7.077024936676025,4,0,288,0,72.0,0.0,72,72,0.0,0.0,0,0,2.359008312225342,1.232904895031403,1.0566480159759521,4.01416802406311,2.359008312225342,1.232904895031403,1.0566480159759521,4.01416802406311,0,0,0,0,7.077024936676025,0.0,288,4,40.6950664406263,0.5652092561198098,0.0,0.0,72.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,1.5314284563064575,2.006208896636963,3.0101884603500366,3.612576198577881,1.5314284563064575,2.006208896636963,3.0101884603500366,3.612576198577881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0566480159759521,2.359008312225342,4.01416802406311,1.232904895031403,Other,System,
218,2409:40f3:1e:15c5:5479:f7c0:c370:db49,64:ff9b::23f1:2ef5,55622,443,TCP,0.0,1,0,86,0,86.0,0.0,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,86,1,0.0,0.0,0.0,0.0,86.0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Web,
219,2409:40f3:1e:15c5:5479:f7c0:c370:db49,64:ff9b::9765:9c54,51390,443,TCP,7.023193836212158,4,0,344,0,86.0,0.0,86,86,0.0,0.0,0,0,2.3410646120707193,1.246143991651303,1.0084278583526611,4.006067991256714,2.3410646120707193,1.246143991651303,1.0084278583526611,4.006067991256714,0,0,0,0,7.023193836212158,0.0,344,4,48.98056468644052,0.5695414498423317,0.0,0.0,86.0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,1.5085629224777222,2.008697986602783,3.0073829889297485,3.6065939903259276,1.5085629224777222,2.008697986602783,3.0073829889297485,3.6065939903259276,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0084278583526611,2.3410646120707193,4.006067991256714,1.246143991651303,Other,Web,
220,10.245.159.193,151.101.156.84,60120,443,TCP,7.022984981536865,4,0,264,0,66.0,0.0,66,66,0.0,0.0,0,0,2.3409949938456216,1.246179895515355,1.0082550048828125,4.006013870239258,2.3409949938456216,1.246179895515355,1.0082550048828125,4.006013870239258,0,0,0,0,7.022984981536865,0.0,264,4,37.59085356070745,0.5695583872834462,0.0,0.0,66.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,1.5084855556488037,2.008716106414795,3.0073649883270264,3.6065543174743655,1.5084855556488037,2.008716106414795,3.0073649883270264,3.6065543174743655,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0082550048828125,2.3409949938456216,4.006013870239258,1.246179895515355,Other,Web,
221,2409:40f3:1e:15c5:5479:f7c0:c370:db49,2409:40f3:1e:15c5::aa,50872,53,UDP,0.0,1,0,92,0,92.0,0.0,92,92,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,92,1,0.0,0.0,0.0,0.0,92.0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,System,
222,2409:40f3:1e:15c5:5479:f7c0:c370:db49,2409:40f3:1e:15c5::aa,57927,53,UDP,0.0,1,0,92,0,92.0,0.0,92,92,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,92,1,0.0,0.0,0.0,0.0,92.0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,System,
223,2409:40f3:1e:15c5:5479:f7c0:c370:db49,2404:6800:4007:835::200e,57410,443,TCP,0.4693441390991211,7,5,2666,2298,380.85714285714283,482.71477191029504,74,1374,459.6,475.5971404455666,74,1294,0.04266764900901101,0.09216067341658712,0.0,0.32854604721069336,0.07822402318318684,0.11669156284413443,0.0,0.3286740779876709,0.021344542503356934,0.013439454996702472,0.0,0.03353714942932129,0.4693441390991211,0.08537817001342773,4964,12,10576.461036731194,25.567593158898937,1.4,1.1601392515230635,74.0,86.0,492.0,1057.2000000000003,86.0,154.0,690.0,1052.4,0.00010204315185546875,0.0007491111755371094,0.03201103210449219,0.055419921875,0.0006829500198364258,0.025894522666931152,0.07892507314682007,0.20844709873199463,0.014806509017944336,0.025920510292053223,0.03245854377746582,0.0331057071685791,1,0,0,2,6,0,1,0,0,2,5,0,0.4693441390991211,0.4693441390991211,0.4693441390991211,0.0,0,0,0,0,Other,Web,
224,10.245.159.193,142.250.67.46,52410,443,TCP,0.1341400146484375,6,6,2061,6766,343.5,477.47731185191753,54,1354,1127.6666666666667,2382.032861980614,54,6454,0.01219454678622159,0.016095975442274098,0.0,0.04036307334899902,0.01977839469909668,0.021418828232438653,0.0,0.052706003189086914,0.01933140754699707,0.01729950811561191,0.0,0.04153800010681152,0.0988919734954834,0.09665703773498535,8827,12,65804.37629393698,89.45876464566034,1.0,0.30461129175288204,54.0,60.0,375.75,916.5,54.0,60.0,79.5,3269.0,3.552436828613281e-05,0.0010540485382080078,0.023795485496520996,0.03748297691345215,0.0010540485382080078,0.007528066635131836,0.03760385513305664,0.04666514396667481,0.0,0.01979994773864746,0.03531908988952637,0.03905043601989746,1,1,1,1,5,0,1,1,0,2,6,0,0.1341400146484375,0.1341400146484375,0.1341400146484375,0.0,0,0,0,0,Other,Web,
225,2409:40f3:1e:15c5:5479:f7c0:c370:db49,2404:6800:4007:835::200e,55669,443,TCP,0.3480708599090576,24,24,11160,10831,465.0,509.06998536547013,74,1374,451.2916666666667,595.5467711248397,74,2514,0.00740576297678846,0.014031224612601905,0.0,0.048193931579589844,0.014000477998153023,0.023911663285577207,0.0,0.08209609985351562,0.013662307158760403,0.019335157245321807,0.0,0.06794285774230957,0.32201099395751953,0.31423306465148926,21991,48,63179.66406537367,137.9029546240706,1.0,1.0303757732434677,74.0,125.5,730.25,1374.0,74.0,109.0,619.5,1294.0,0.0,0.00015401840209960938,0.0038934946060180664,0.031745529174804686,3.540515899658203e-05,0.0007011890411376953,0.018125414848327637,0.05123958587646484,0.0,0.0024559497833251953,0.027902960777282715,0.042393541336059576,1,0,0,10,23,0,1,0,0,13,24,0,0.3480708599090576,0.3480708599090576,0.3480708599090576,0.0,0,0,0,0,Other,Web,
