FlowID,SrcIP,DstIP,SrcPort,DstPort,Protocol,FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwd,TotLenBwd,FwdPktLenMean,FwdPktLenStd,FwdPktLenMin,FwdPktLenMax,BwdPktLenMean,BwdPktLenStd,BwdPktLenMin,BwdPktLenMax,FlowIATMean,FlowIATStd,FlowIATMin,FlowIATMax,FwdIATMean,FwdIATStd,FwdIATMin,FwdIATMax,BwdIATMean,BwdIATStd,BwdIATMin,BwdIATMax,TotalFwdIAT,TotalBwdIAT,TotalBytes,TotalPackets,BytesPerSec,PktsPerSec,FwdBwdPktRatio,FwdBwdByteRatio,FwdPktLenPct25,FwdPktLenPct50,FwdPktLenPct75,FwdPktLenPct90,BwdPktLenPct25,BwdPktLenPct50,BwdPktLenPct75,BwdPktLenPct90,FlowIAT25,FlowIAT50,FlowIAT75,FlowIAT90,FwdIAT25,FwdIAT50,FwdIAT75,FwdIAT90,BwdIAT25,BwdIAT50,BwdIAT75,BwdIAT90,Fwd_SYN,Fwd_FIN,Fwd_RST,Fwd_PSH,Fwd_ACK,Fwd_URG,Bwd_SYN,Bwd_FIN,Bwd_RST,Bwd_PSH,Bwd_ACK,Bwd_URG,MinActive,MeanActive,MaxActive,StdActive,MinIdle,MeanIdle,MaxIdle,StdIdle,SrcPortCat,DstPortCat,URLs
11,10.245.159.142,224.0.0.251,5353,5353,UDP,580.4732151031494,22,0,2618,0,119.0,0.0,119,119,0.0,0.0,0,0,27.641581671578543,13.076812669223477,19.837740898132324,60.033061027526855,27.641581671578543,13.076812669223477,19.837740898132324,60.033061027526855,0,0,0,0,580.4732151031494,0.0,2618,22,4.510113355591756,0.03790011223186349,0.0,0.0,119.0,119.0,119.0,119.0,0.0,0.0,0.0,0.0,20.05259919166565,20.07264280319214,39.88778901100159,40.19642686843872,20.05259919166565,20.07264280319214,39.88778901100159,40.19642686843872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,19.837740898132324,27.641581671578543,60.033061027526855,13.076812669223477,Other,Other,
12,fe80::3c7a:ff:fe88:2ef8,ff02::fb,5353,5353,UDP,600.5333750247955,23,0,3197,0,139.0,0.0,139,139,0.0,0.0,0,0,27.29697159203616,15.447133367789855,19.837994813919067,80.07428312301636,27.29697159203616,15.447133367789855,19.837994813919067,80.07428312301636,0,0,0,0,600.5333750247955,0.0,3197,23,5.323600873753267,0.0382992868615343,0.0,0.0,139.0,139.0,139.0,139.0,0.0,0.0,0.0,0.0,20.056704998016357,20.07197666168213,20.093761563301086,40.19037222862244,20.056704998016357,20.07197666168213,20.093761563301086,40.19037222862244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,19.837994813919067,27.29697159203616,80.07428312301636,15.447133367789855,Other,Other,
13,2409:40f3:c:d46b:59f7:c83e:8106:f1cc,2404:6800:4007:800::200e,50864,443,UDP,6.152422904968262,35,31,22663,8270,647.5142857142857,542.3760620206807,92,1292,266.7741935483871,268.7303132687322,84,894,0.0946526600764348,0.5189379394337578,0.0,4.213332891464233,0.1809536148520077,0.7270062379352775,2.6941299438476562e-05,4.324817895889282,0.20242812633514404,0.893827411273594,0.0,5.0032618045806885,6.152422904968262,6.072843790054321,30933,66,5027.7753135306575,10.727481029742457,1.1290322580645162,2.7403869407496977,97.0,550.0,1288.0,1292.0,87.0,90.0,324.0,693.0,4.506111145019531e-05,0.001917123794555664,0.027608156204223633,0.08937811851501466,0.00010496377944946289,0.008905529975891113,0.08087736368179321,0.2461824178695678,0.0,0.008397936820983887,0.0494878888130188,0.11401607990264899,0,0,0,0,0,0,0,0,0,0,0,0,0.9314079284667969,0.9695450067520142,1.0076820850372314,0.038137078285217285,4.213332891464233,4.213332891464233,4.213332891464233,0.0,Other,Web,
14,2409:40f3:c:d46b:59f7:c83e:8106:f1cc,2404:6800:4007:800::200e,65461,443,UDP,0.19333505630493164,4,5,452,497,113.0,30.618621784789728,94,166,99.4,27.91845267918693,83,155,0.024166882038116455,0.020862700814318146,0.0,0.06098508834838867,0.06444501876831055,0.037899779321362195,0.034497976303100586,0.11791491508483887,0.032991230487823486,0.028058716135766222,0.0,0.0726311206817627,0.19333505630493164,0.13196492195129395,949,9,4908.576944800014,46.551309276290965,0.8,0.9094567404426559,94.75,96.0,114.25,145.3,83.0,86.0,90.0,129.0,0.0090789794921875,0.01705646514892578,0.04192984104156494,0.04976253509521484,0.03771007061004639,0.04092216491699219,0.07941854000091553,0.10251636505126954,0.010785698890686035,0.029666900634765625,0.051872432231903076,0.06432764530181885,0,0,0,0,0,0,0,0,0,0,0,0,0.19333505630493164,0.19333505630493164,0.19333505630493164,0.0,0,0,0,0,Other,Web,
15,10.245.159.193,10.245.159.142,61435,53,UDP,0.10784697532653809,1,1,71,260,71.0,0.0,71,71,260.0,0.0,260,260,0.10784697532653809,0.0,0.10784697532653809,0.10784697532653809,0,0,0,0,0,0,0,0,0.0,0.0,331,2,3069.163497611326,18.54479454750046,1.0,0.27307692307692305,71.0,71.0,71.0,71.0,260.0,260.0,260.0,260.0,0.10784697532653809,0.10784697532653809,0.10784697532653809,0.10784697532653809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10784697532653809,0.10784697532653809,0.10784697532653809,0.0,0,0,0,0,Other,System,
16,10.245.159.193,10.245.159.142,64943,53,UDP,0.10737800598144531,1,1,71,236,71.0,0.0,71,71,236.0,0.0,236,236,0.10737800598144531,0.0,0.10737800598144531,0.10737800598144531,0,0,0,0,0,0,0,0,0.0,0.0,307,2,2859.0584933477803,18.6257882302787,1.0,0.3008474576271186,71.0,71.0,71.0,71.0,236.0,236.0,236.0,236.0,0.10737800598144531,0.10737800598144531,0.10737800598144531,0.10737800598144531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10737800598144531,0.10737800598144531,0.10737800598144531,0.0,0,0,0,0,Other,System,
17,10.245.159.193,10.245.159.142,51225,53,UDP,0.10690808296203613,1,1,71,265,71.0,0.0,71,71,265.0,0.0,265,265,0.10690808296203613,0.0,0.10690808296203613,0.10690808296203613,0,0,0,0,0,0,0,0,0.0,0.0,336,2,3142.8867742331154,18.70765937043521,1.0,0.2679245283018868,71.0,71.0,71.0,71.0,265.0,265.0,265.0,265.0,0.10690808296203613,0.10690808296203613,0.10690808296203613,0.10690808296203613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10690808296203613,0.10690808296203613,0.10690808296203613,0.0,0,0,0,0,Other,System,
18,10.245.159.193,10.245.159.142,52808,53,UDP,0.09734606742858887,1,1,71,260,71.0,0.0,71,71,260.0,0.0,260,260,0.09734606742858887,0.0,0.09734606742858887,0.09734606742858887,0,0,0,0,0,0,0,0,0.0,0.0,331,2,3400.2400789617413,20.545257274693302,1.0,0.27307692307692305,71.0,71.0,71.0,71.0,260.0,260.0,260.0,260.0,0.09734606742858887,0.09734606742858887,0.09734606742858887,0.09734606742858887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09734606742858887,0.09734606742858887,0.09734606742858887,0.0,0,0,0,0,Other,System,
19,10.245.159.193,10.245.159.142,60018,53,UDP,0.09692597389221191,1,1,71,236,71.0,0.0,71,71,236.0,0.0,236,236,0.09692597389221191,0.0,0.09692597389221191,0.09692597389221191,0,0,0,0,0,0,0,0,0.0,0.0,307,2,3167.365646915287,20.634303888698938,1.0,0.3008474576271186,71.0,71.0,71.0,71.0,236.0,236.0,236.0,236.0,0.09692597389221191,0.09692597389221191,0.09692597389221191,0.09692597389221191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09692597389221191,0.09692597389221191,0.09692597389221191,0.0,0,0,0,0,Other,System,
20,10.245.159.193,10.245.159.142,60908,53,UDP,0.08491992950439453,1,1,74,270,74.0,0.0,74,74,270.0,0.0,270,270,0.08491992950439453,0.0,0.08491992950439453,0.08491992950439453,0,0,0,0,0,0,0,0,0.0,0.0,344,2,4050.8747711831097,23.551597506878544,1.0,0.2740740740740741,74.0,74.0,74.0,74.0,270.0,270.0,270.0,270.0,0.08491992950439453,0.08491992950439453,0.08491992950439453,0.08491992950439453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08491992950439453,0.08491992950439453,0.08491992950439453,0.0,0,0,0,0,Other,System,
