FlowID,SrcIP,DstIP,SrcPort,DstPort,Protocol,FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwd,TotLenBwd,FwdPktLenMean,FwdPktLenStd,FwdPktLenMin,FwdPktLenMax,BwdPktLenMean,BwdPktLenStd,BwdPktLenMin,BwdPktLenMax,FlowIATMean,FlowIATStd,FlowIATMin,FlowIATMax,FwdIATMean,FwdIATStd,FwdIATMin,FwdIATMax,BwdIATMean,BwdIATStd,BwdIATMin,BwdIATMax,TotalFwdIAT,TotalBwdIAT,TotalBytes,TotalPackets,BytesPerSec,PktsPerSec,FwdBwdPktRatio,FwdBwdByteRatio,FwdPktLenPct25,FwdPktLenPct50,FwdPktLenPct75,FwdPktLenPct90,BwdPktLenPct25,BwdPktLenPct50,BwdPktLenPct75,BwdPktLenPct90,FlowIAT25,FlowIAT50,FlowIAT75,FlowIAT90,FwdIAT25,FwdIAT50,FwdIAT75,FwdIAT90,BwdIAT25,BwdIAT50,BwdIAT75,BwdIAT90,Fwd_SYN,Fwd_FIN,Fwd_RST,Fwd_PSH,Fwd_ACK,Fwd_URG,Bwd_SYN,Bwd_FIN,Bwd_RST,Bwd_PSH,Bwd_ACK,Bwd_URG,MinActive,MeanActive,MaxActive,StdActive,MinIdle,MeanIdle,MaxIdle,StdIdle,SrcPortCat,DstPortCat
11,18.97.36.78,192.168.1.100,443,63594,TCP,0.39025211334228516,2,1,132,82,66.0,12.0,54,78,82.0,0.0,82,82,0.19512605667114258,0.1945500373840332,0.000576019287109375,0.3896760940551758,0.39025211334228516,0.0,0.39025211334228516,0.39025211334228516,0,0,0,0,0.39025211334228516,0.0,214,3,548.3634621916917,7.687338255023716,2.0,1.6097560975609757,60.0,66.0,72.0,75.6,82.0,82.0,82.0,82.0,0.09785103797912598,0.19512605667114258,0.2924010753631592,0.35076608657836916,0.39025211334228516,0.39025211334228516,0.39025211334228516,0.39025211334228516,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0.39025211334228516,0.39025211334228516,0.39025211334228516,0.0,0,0,0,0,Web,Other
12,2001:df7:5280:6604:3dcd:d924:2a08:7d7c,2001:df7:4d80:31::13:8754,61649,53,UDP,0.019498825073242188,1,1,104,192,104.0,0.0,104,104,192.0,0.0,192,192,0.019498825073242188,0.0,0.019498825073242188,0.019498825073242188,0,0,0,0,0,0,0,0,0.0,0.0,296,2,15180.401838990512,102.57028269588183,1.0,0.5416666666666666,104.0,104.0,104.0,104.0,192.0,192.0,192.0,192.0,0.019498825073242188,0.019498825073242188,0.019498825073242188,0.019498825073242188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019498825073242188,0.019498825073242188,0.019498825073242188,0.0,0,0,0,0,Other,System
13,192.168.1.100,34.54.84.110,59205,443,TCP,0.4706270694732666,14,14,2874,5556,205.28571428571428,360.8627417278583,54,1466,396.85714285714283,563.8457054831904,54,1466,0.017430632202713577,0.05655449772396912,0.0,0.28584980964660645,0.036202082267174356,0.08186267652310358,0.0,0.3022310733795166,0.03466661159808819,0.07787602913461043,0.0,0.28584980964660645,0.4706270694732666,0.4506659507751465,8430,28,17912.271832206745,59.4950903086345,1.0,0.5172786177105831,54.0,75.5,139.0,332.80000000000024,54.0,75.5,308.75,1466.0,0.00013554096221923828,0.0003612041473388672,0.0027505159378051758,0.01754145622253419,0.0002589225769042969,0.0013861656188964844,0.01807999610900879,0.09093961715698248,0.0003612041473388672,0.0014967918395996094,0.017721891403198242,0.09105596542358405,1,1,0,6,13,0,1,1,0,5,14,0,0.4706270694732666,0.4706270694732666,0.4706270694732666,0.0,0,0,0,0,Other,Web
14,2001:df7:5280:6604:3dcd:d924:2a08:7d7c,2404:6800:4003:c00::bc,47199,5228,TCP,0.15741801261901855,1,1,75,86,75.0,0.0,75,75,86.0,0.0,86,86,0.15741801261901855,0.0,0.15741801261901855,0.15741801261901855,0,0,0,0,0,0,0,0,0.0,0.0,161,2,1022.7546220498319,12.705026360867478,1.0,0.872093023255814,75.0,75.0,75.0,75.0,86.0,86.0,86.0,86.0,0.15741801261901855,0.15741801261901855,0.15741801261901855,0.15741801261901855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.15741801261901855,0.15741801261901855,0.15741801261901855,0.0,0,0,0,0,Other,Social
15,2001:df7:5280:6604:3dcd:d924:2a08:7d7c,2001:4860:4802:38::223,59197,443,TCP,0.01691293716430664,1,1,75,86,75.0,0.0,75,75,86.0,0.0,86,86,0.01691293716430664,0.0,0.01691293716430664,0.01691293716430664,0,0,0,0,0,0,0,0,0.0,0.0,161,2,9519.340043418197,118.25267134680989,1.0,0.872093023255814,75.0,75.0,75.0,75.0,86.0,86.0,86.0,86.0,0.01691293716430664,0.01691293716430664,0.01691293716430664,0.01691293716430664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.01691293716430664,0.01691293716430664,0.01691293716430664,0.0,0,0,0,0,Other,Web
16,192.168.1.100,20.40.50.191,63609,27017,TCP,0.07816410064697266,2,1,284,1201,142.0,88.0,54,230,1201.0,0.0,1201,1201,0.03908205032348633,0.007498979568481445,0.03158307075500488,0.04658102989196777,0.07816410064697266,0.0,0.07816410064697266,0.07816410064697266,0,0,0,0,0.07816410064697266,0.0,1485,3,18998.491477654006,38.38079086394749,2.0,0.23646960865945046,98.0,142.0,186.0,212.4,1201.0,1201.0,1201.0,1201.0,0.035332560539245605,0.03908205032348633,0.04283154010772705,0.04508123397827148,0.07816410064697266,0.07816410064697266,0.07816410064697266,0.07816410064697266,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0.07816410064697266,0.07816410064697266,0.07816410064697266,0.0,0,0,0,0,Other,Other
17,192.168.1.100,40.81.241.159,63607,27017,TCP,0.07788801193237305,2,1,284,1177,142.0,88.0,54,230,1177.0,0.0,1177,1177,0.03894400596618652,0.0069010257720947266,0.0320429801940918,0.04584503173828125,0.07788801193237305,0.0,0.07788801193237305,0.07788801193237305,0,0,0,0,0.07788801193237305,0.0,1461,3,18757.70049527681,38.51683879933636,2.0,0.2412914188615123,98.0,142.0,186.0,212.4,1177.0,1177.0,1177.0,1177.0,0.03549349308013916,0.03894400596618652,0.04239451885223389,0.044464826583862305,0.07788801193237305,0.07788801193237305,0.07788801193237305,0.07788801193237305,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0.07788801193237305,0.07788801193237305,0.07788801193237305,0.0,0,0,0,0,Other,Other
18,192.168.1.100,20.193.137.190,63608,27017,TCP,0.07727408409118652,2,1,284,1177,142.0,88.0,54,230,1177.0,0.0,1177,1177,0.03863704204559326,0.006672978401184082,0.03196406364440918,0.045310020446777344,0.07727408409118652,0.0,0.07727408409118652,0.07727408409118652,0,0,0,0,0.07727408409118652,0.0,1461,3,18906.726843581364,38.82284772809315,2.0,0.2412914188615123,98.0,142.0,186.0,212.4,1177.0,1177.0,1177.0,1177.0,0.03530055284500122,0.03863704204559326,0.0419735312461853,0.043975424766540525,0.07727408409118652,0.07727408409118652,0.07727408409118652,0.07727408409118652,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0.07727408409118652,0.07727408409118652,0.07727408409118652,0.0,0,0,0,0,Other,Other
19,2001:df7:5280:6604:3dcd:d924:2a08:7d7c,2001:4860:4802:38::223,59198,443,TCP,0.01545095443725586,1,1,75,86,75.0,0.0,75,75,86.0,0.0,86,86,0.01545095443725586,0.0,0.01545095443725586,0.01545095443725586,0,0,0,0,0,0,0,0,0.0,0.0,161,2,10420.068265284079,129.44184180477117,1.0,0.872093023255814,75.0,75.0,75.0,75.0,86.0,86.0,86.0,86.0,0.01545095443725586,0.01545095443725586,0.01545095443725586,0.01545095443725586,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.01545095443725586,0.01545095443725586,0.01545095443725586,0.0,0,0,0,0,Other,Web
20,192.168.1.100,216.239.34.223,7959,443,TCP,0.018793821334838867,1,1,55,66,55.0,0.0,55,55,66.0,0.0,66,66,0.018793821334838867,0.0,0.018793821334838867,0.018793821334838867,0,0,0,0,0,0,0,0,0.0,0.0,121,2,6438.286170982024,106.4179532393723,1.0,0.8333333333333334,55.0,55.0,55.0,55.0,66.0,66.0,66.0,66.0,0.018793821334838867,0.018793821334838867,0.018793821334838867,0.018793821334838867,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.018793821334838867,0.018793821334838867,0.018793821334838867,0.0,0,0,0,0,Other,Web
21,172.188.155.25,192.168.1.100,443,38626,TCP,8.20159912109375e-05,1,1,54,54,54.0,0.0,54,54,54.0,0.0,54,54,8.20159912109375e-05,0.0,8.20159912109375e-05,8.20159912109375e-05,0,0,0,0,0,0,0,0,0.0,0.0,108,2,1316816.3720930233,24385.488372093023,1.0,1.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,8.20159912109375e-05,8.20159912109375e-05,8.20159912109375e-05,8.20159912109375e-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.20159912109375e-05,8.20159912109375e-05,8.20159912109375e-05,0.0,0,0,0,0,Web,Other
22,192.168.1.100,13.234.246.132,10391,443,TCP,0.12397980690002441,1,1,55,66,55.0,0.0,55,55,66.0,0.0,66,66,0.12397980690002441,0.0,0.12397980690002441,0.12397980690002441,0,0,0,0,0,0,0,0,0.0,0.0,121,2,975.9653852144867,16.131659259743582,1.0,0.8333333333333334,55.0,55.0,55.0,55.0,66.0,66.0,66.0,66.0,0.12397980690002441,0.12397980690002441,0.12397980690002441,0.12397980690002441,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.12397980690002441,0.12397980690002441,0.12397980690002441,0.0,0,0,0,0,Other,Web
23,192.168.1.100,162.247.243.29,45036,443,TCP,0.0,1,0,55,0,55.0,0.0,55,55,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55,1,0.0,0.0,0.0,0.0,55.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Web
24,15.197.213.252,192.168.1.100,443,10395,TCP,4.982948303222656e-05,1,1,54,54,54.0,0.0,54,54,54.0,0.0,54,54,4.982948303222656e-05,0.0,4.982948303222656e-05,4.982948303222656e-05,0,0,0,0,0,0,0,0,0.0,0.0,108,2,2167391.5406698566,40136.88038277512,1.0,1.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,4.982948303222656e-05,4.982948303222656e-05,4.982948303222656e-05,4.982948303222656e-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.982948303222656e-05,4.982948303222656e-05,4.982948303222656e-05,0.0,0,0,0,0,Web,Other
